"Player"	"Gender"	"Country"	"Birth"	"Y_tour"	"Age"	"Per"	"Points"	"Games"	"Rating"	"Exp_Per"	"Status"	"Games_Tour"	"Stale"
"1000"	"25545001"	"M"	"D"	1949	2001	52	2090	5	9	2044	4.515	"Active"	920	0
"1001"	"25545001"	"M"	"D"	1949	2000	51	0	1.5	2	2028	1.046	"Active"	659	1
"1002"	"25545001"	"M"	"D"	1949	1995	46	2080	3.5	8	2060	3.268	"Active"	6181	0
"1003"	"25687005"	"M"	"D"	1950	2004	54	0	1.5	4	1640	1.557	NA	2283	1
"1004"	"25687005"	"M"	"D"	1950	1997	47	0	2.5	3	1766	1.948	NA	3779	1
"1005"	"25687005"	"M"	"D"	1950	2006	56	0	2	4	1605	2.993	NA	719	1
"1006"	"25687005"	"M"	"D"	1950	1995	45	1646	3.5	8	1738	4.687	NA	3471	1
"1007"	"25687005"	"M"	"D"	1950	1992	42	1662	0	1	1816	NA	NA	424	0
"1008"	"25687005"	"M"	"D"	1950	1999	49	0	2.5	4	1731	2.623	NA	658	1
"1009"	"25687005"	"M"	"D"	1950	2002	52	1561	3.5	5	1669	4.032	NA	2508	1
"1010"	"25687005"	"M"	"D"	1950	1998	48	0	0.5	2	1735	1.547	NA	3143	1
"1011"	"25687005"	"M"	"D"	1950	2005	55	1626	4	9	1636	4.161	NA	2238	1
"1012"	"25687005"	"M"	"D"	1950	1993	43	1642	0.5	2	1755	NA	NA	1319	0
"1013"	"25687005"	"M"	"D"	1950	2001	51	1586	5	9	1684	6.417	NA	1617	1
"1014"	"25687005"	"M"	"D"	1950	1996	46	1831	4	5	1750	3.548	NA	4561	1
"1015"	"25687005"	"M"	"D"	1950	1992	42	1744	2	4	1806	NA	NA	682	0
"1016"	"25687005"	"M"	"D"	1950	1994	44	1763	3	5	1767	3.03	NA	425	0
"1017"	"25687005"	"M"	"D"	1950	1993	43	1581	1	6	1764	NA	NA	675	1
"1018"	"25687005"	"M"	"D"	1950	1994	44	2075	1	1	1768	NA	NA	1282	1
"1019"	"25687005"	"M"	"D"	1950	2003	53	1567	3.5	8	1642	4.53	NA	2292	1
"1020"	"25687005"	"M"	"D"	1950	2000	50	1634	5.5	7	1718	6.013	NA	3086	1
"1021"	"26168003"	"M"	"D"	1951	2003	52	1539	3.5	7	1658	4.605	"Inactive"	86	1
"1022"	"26168003"	"M"	"D"	1951	2002	51	1877	5.5	7	1722	4.271	"Inactive"	100	1
"1023"	"26168003"	"M"	"D"	1951	1992	41	1734	3	6	1658	NA	"Inactive"	98	0
"1024"	"26168003"	"M"	"D"	1951	2005	54	1843	5	7	1707	3.497	"Inactive"	108	1
"1025"	"26168003"	"M"	"D"	1951	1999	48	1652	3.5	6	1644	3.435	"Inactive"	122	1
"1026"	"26168003"	"M"	"D"	1951	2006	55	1657	3	5	1707	3.228	"Inactive"	48	0
"1027"	"26168003"	"M"	"D"	1951	1993	42	1602	3	5	1659	NA	"Inactive"	686	1
"1028"	"26168003"	"M"	"D"	1951	2003	52	1768	3.5	5	1676	2.879	"Inactive"	30	0
"1029"	"26168003"	"M"	"D"	1951	2006	55	1770	5	7	1713	4.466	"Inactive"	108	1
"1030"	"26168003"	"M"	"D"	1951	2004	53	1649	4.5	7	1671	4.674	"Inactive"	94	1
"1031"	"26168003"	"M"	"D"	1951	2001	50	1566	3	6	1630	3.481	"Inactive"	88	2
"1032"	"26168003"	"M"	"D"	1951	2001	50	1942	5	6	1689	2.938	"Inactive"	24	0
"1033"	"26168003"	"M"	"D"	1951	1997	46	1534	2.5	5	1640	3.181	"Inactive"	84	4
"1034"	"26168003"	"M"	"D"	1951	1992	41	1713	4.5	7	1671	NA	"Inactive"	465	0
"1035"	"26168003"	"M"	"D"	1951	2002	51	0	1	3	1687	2.174	"Inactive"	12	0
"1036"	"26168003"	"M"	"D"	1951	2005	54	1653	3	5	1699	3.266	"Inactive"	48	0
"1037"	"26168003"	"M"	"D"	1951	2004	53	0	2	4	1667	2.121	"Inactive"	25	0
"1038"	"26168003"	"M"	"D"	1951	1998	47	1650	4	7	1642	3.928	"Inactive"	98	1
"1039"	"26212004"	"M"	"D"	1951	1998	47	1943	5	9	1976	5.51	NA	2743	1
"1040"	"26212004"	"M"	"D"	1951	1997	46	2134	6.5	8	1986	3.959	NA	2779	1
"1041"	"26212004"	"M"	"D"	1951	2002	51	1849	3.5	7	1925	4.332	NA	0	1
"1042"	"26212004"	"M"	"D"	1951	1995	44	1876	1.5	7	1963	2.327	NA	622	1
"1043"	"26212004"	"M"	"D"	1951	2001	50	1883	2	6	1943	2.572	NA	2088	1
"1044"	"26212004"	"M"	"D"	1951	2004	53	2141	7	8	1972	5.391	NA	2808	1
"1045"	"26212004"	"M"	"D"	1951	2006	55	1690	1	9	1911	3.434	NA	2084	1
"1046"	"26212004"	"M"	"D"	1951	2005	54	1906	4.5	7	1961	5.005	NA	2097	1
"1047"	"26212004"	"M"	"D"	1951	1993	42	1989	2	6	1986	NA	NA	694	0
"1048"	"26212004"	"M"	"D"	1951	1996	45	1782	1.5	7	1931	2.972	NA	2050	1
"1049"	"26212004"	"M"	"D"	1951	2000	49	1855	3	6	1956	3.977	NA	2065	1
"1050"	"26212004"	"M"	"D"	1951	2003	52	1989	4.5	7	1937	3.972	NA	2111	1
"1051"	"26212004"	"M"	"D"	1951	1994	43	1962	3	8	1981	NA	NA	690	1
"1052"	"26212004"	"M"	"D"	1951	1999	48	1986	4	7	1978	3.907	NA	2029	1
"1053"	"26457006"	"M"	"D"	1952	2006	54	1705	6.5	8	1538	4.193	NA	682	1
"1054"	"26457006"	"M"	"D"	1952	2005	53	1379	4.5	10	1405	NA	NA	695	0
"1055"	"26457006"	"M"	"D"	1952	2005	53	1469	4.5	8	1435	4.006	NA	200	0
"1056"	"26457006"	"M"	"D"	1952	2006	54	1510	4	6	1532	4.157	NA	186	0
"1057"	"26711002"	"M"	"D"	1953	1993	40	1587	1.5	2	1565	NA	"Active"	3737	1
"1058"	"26711002"	"M"	"D"	1953	1992	39	0	0	0	1563	NA	"Active"	0	0
"1059"	"26751003"	"M"	"D"	1953	1995	42	2245	5	7	2157	4.083	"Active"	681	1
"1060"	"26751003"	"M"	"D"	1953	1992	39	1817	1	3	2124	NA	"Active"	424	1
"1061"	"26751003"	"M"	"D"	1953	1996	43	2093	4	6	2147	4.451	"Active"	948	1
"1062"	"26751003"	"M"	"D"	1953	1994	41	2596	1	1	2137	NA	"Active"	679	2
"1063"	"26751003"	"M"	"D"	1953	1991	38	0	-1	0	2150	NA	"Active"	0	0
"1064"	"26771010"	"M"	"A"	1953	2003	50	1764	3	6	1813	3.481	NA	4931	0
"1065"	"26771010"	"M"	"A"	1953	2003	50	1641	2.5	8	1812	4.791	NA	76	0
"1066"	"26771010"	"M"	"A"	1953	2003	50	1919	3	5	1825	2.484	NA	242	0
"1067"	"26771010"	"M"	"A"	1953	2007	54	1816	3	9	1841	3.376	NA	142	0
"1068"	"26771010"	"M"	"A"	1953	2005	52	1978	5	7	1811	3.123	NA	4677	0
"1069"	"26771010"	"M"	"A"	1953	2002	49	2009	3	5	1908	2.38	NA	290	0
"1070"	"26771010"	"M"	"A"	1953	2004	51	1796	4	7	1807	4.113	NA	286	0
"1071"	"26771010"	"M"	"A"	1953	2005	52	1864	6	9	1764	4.407	NA	348	0
"1072"	"26771010"	"M"	"A"	1953	2005	52	1627	3.5	7	1725	4.647	NA	298	1
"1073"	"26771010"	"M"	"A"	1953	2003	50	1895	4	9	1841	3.267	NA	1124	0
"1074"	"26771010"	"M"	"A"	1953	2003	50	1745	3.5	7	1803	3.976	NA	618	0
"1075"	"26771010"	"M"	"A"	1953	2003	50	1939	3	5	1864	2.409	NA	254	1
"1076"	"26771010"	"M"	"A"	1953	2002	49	1846	3	5	1849	3.017	NA	244	0
"1077"	"26771010"	"M"	"A"	1953	2004	51	1701	3	6	1810	3.96	NA	423	0
"1078"	"26771010"	"M"	"A"	1953	2001	48	0	0	1	1689	0.492	NA	71	0
"1079"	"26771010"	"M"	"A"	1953	2004	51	1846	4.5	9	1834	4.295	NA	88	1
"1080"	"26771010"	"M"	"A"	1953	2004	51	1723	3.5	9	1755	3.983	NA	976	0
"1081"	"26771010"	"M"	"A"	1953	2006	53	1837	3	6	1820	2.874	NA	164	0
"1082"	"26771010"	"M"	"A"	1953	2002	49	1797	3.5	9	1849	4.393	NA	1050	0
"1083"	"26771010"	"M"	"A"	1953	2006	53	0	0	1	1837	0.111	NA	72	0
"1084"	"26771010"	"M"	"A"	1953	2007	54	1874	6.5	9	1849	6.156	NA	1028	1
"1085"	"26771010"	"M"	"A"	1953	2003	50	0	1	3	1815	0.936	NA	76	0
"1086"	"26771010"	"M"	"A"	1953	2005	52	0	2	3	1819	1.712	NA	58	0
"1087"	"26771010"	"M"	"A"	1953	2005	52	1897	3.5	7	1834	2.867	NA	266	0
"1088"	"26771010"	"M"	"A"	1953	2003	50	0	2	4	1829	2.447	NA	90	0
"1089"	"26771010"	"M"	"A"	1953	2001	48	1755	3	5	1755	NA	NA	284	0
"1090"	"26771010"	"M"	"A"	1953	2006	53	1883	3	9	1849	2.545	NA	124	0
"1091"	"26771010"	"M"	"A"	1953	2006	53	1831	2.5	7	1845	2.665	NA	4690	0
"1092"	"26771010"	"M"	"A"	1953	2006	53	0	0.5	1	1840	0.683	NA	155	0
"1093"	"26771010"	"M"	"A"	1953	2006	53	1909	5	9	1841	4.061	NA	970	0
"1094"	"26771010"	"M"	"A"	1953	2004	51	1604	3.5	7	1766	5.195	NA	520	0
"1095"	"26771010"	"M"	"A"	1953	2002	49	2350	4.5	5	1888	1.336	NA	246	1
"1096"	"26771010"	"M"	"A"	1953	2005	52	1865	5	9	1863	4.975	NA	1166	0
"1097"	"26771010"	"M"	"A"	1953	2001	48	1893	3.5	5	1761	2.151	NA	271	0
"1098"	"26771010"	"M"	"A"	1953	2005	52	1994	4.5	7	1862	3.363	NA	406	0
"1099"	"26771010"	"M"	"A"	1953	2006	53	1767	5	9	1839	6.099	NA	90	1
"1100"	"26771010"	"M"	"A"	1953	2002	49	1644	0.5	7	1869	2.061	NA	5188	0
"1101"	"26771010"	"M"	"A"	1953	2003	50	1910	3.5	7	1824	2.639	NA	264	0
"1102"	"26771010"	"M"	"A"	1953	2006	53	1718	4.5	7	1817	5.329	NA	513	0
"1103"	"26854006"	"M"	"D"	1953	2006	53	0	0.5	2	1207	1.026	NA	401	1
"1104"	"26854006"	"M"	"D"	1953	2001	48	0	-1	0	1292	NA	NA	0	1
"1105"	"26854006"	"M"	"D"	1953	1992	39	1062	0	2	1290	NA	NA	446	1
"1106"	"26854006"	"M"	"D"	1953	1991	38	1480	-1	8	1315	NA	NA	0	0
"1107"	"26854006"	"M"	"D"	1953	2004	51	0	2	4	1228	2.253	NA	2123	1
"1108"	"26854006"	"M"	"D"	1953	1999	46	1516	4.5	9	1327	1.841	NA	1982	1
"1109"	"26854006"	"M"	"D"	1953	2001	48	0	0.5	2	1280	0.749	NA	925	0
"1110"	"26854006"	"M"	"D"	1953	2005	52	0	1.5	2	1228	1.495	NA	2029	1
"1111"	"26854006"	"M"	"D"	1953	1991	38	1137	-1	2	1238	NA	NA	0	1
"1112"	"26854006"	"M"	"D"	1953	1993	40	1133	0	1	1282	NA	NA	441	1
"1113"	"26854006"	"M"	"D"	1953	2000	47	0	0.5	1	1296	0.176	NA	783	0
"1114"	"26854006"	"M"	"D"	1953	2003	50	0	0	4	1237	0.73	NA	102	0
"1115"	"26854006"	"M"	"D"	1953	2003	50	0	0	1	1266	0.295	NA	412	2
"1116"	"26854006"	"M"	"D"	1953	1990	37	0	-1	0	1250	NA	NA	NA	0
"1117"	"26854006"	"M"	"D"	1953	2000	47	0	0	1	1297	0.709	NA	91	1
"1118"	"26854006"	"M"	"D"	1953	2000	47	1246	2.5	7	1283	2.906	NA	485	0
"1119"	"26854006"	"M"	"D"	1953	1995	42	0	0.5	3	1242	1.552	NA	594	2
"1120"	"26854006"	"M"	"D"	1953	1998	45	1253	2.5	5	1245	2.428	NA	2743	3
"1121"	"26854006"	"M"	"D"	1953	2000	47	1234	1.5	8	1282	1.986	NA	594	0
"1122"	"26989003"	"M"	"D"	1953	1996	43	1260	2	9	1464	5.283	NA	6985	1
"1123"	"26989003"	"M"	"D"	1953	2001	48	1600	6	7	1504	5.243	NA	10630	1
"1124"	"26989003"	"M"	"D"	1953	2003	50	1456	4	7	1464	4.083	NA	10728	1
"1125"	"26989003"	"M"	"D"	1953	2005	52	0	3.5	4	1472	2.843	NA	10602	1
"1126"	"26989003"	"M"	"D"	1953	2002	49	1346	3	6	1466	4.232	NA	12852	1
"1127"	"26989003"	"M"	"D"	1953	2000	47	1456	6.5	10	1482	6.925	NA	19331	1
"1128"	"26989003"	"M"	"D"	1953	1997	44	1628	7	9	1511	5.293	NA	11249	1
"1129"	"26989003"	"M"	"D"	1953	1998	45	1517	2.5	9	1513	2.437	NA	11128	1
"1130"	"26989003"	"M"	"D"	1953	1995	42	0	2.5	3	1552	2.294	NA	672	0
"1131"	"26989003"	"M"	"D"	1953	1999	46	1447	3.5	8	1493	4.2	NA	11389	1
"1132"	"26989003"	"M"	"D"	1953	1990	37	1368	4	8	1435	NA	NA	0	0
"1133"	"26989003"	"M"	"D"	1953	1995	42	1538	8	9	1545	7.904	NA	411	1
"1134"	"26989003"	"M"	"D"	1953	1991	38	1555	3	7	1467	NA	NA	0	1
"1135"	"26989003"	"M"	"D"	1953	1992	39	1460	4	9	1465	NA	NA	681	1
"1136"	"26989003"	"M"	"D"	1953	2006	53	1574	2	9	1494	1.195	NA	10147	1
"1137"	"26989003"	"M"	"D"	1953	1994	41	1692	6.5	7	1542	NA	NA	336	1
"1138"	"26989003"	"M"	"D"	1953	2004	51	1397	3.5	6	1449	3.998	NA	11084	1
"1139"	"26989003"	"M"	"D"	1953	1993	40	1550	4.5	8	1489	NA	NA	664	1
"1140"	"27009003"	"M"	"D"	1953	2005	52	1780	3.5	6	1825	3.947	NA	655	1
"1141"	"27009003"	"M"	"D"	1953	1994	41	0	-1	0	1924	NA	NA	0	0
"1142"	"27009003"	"M"	"D"	1953	1997	44	1905	4.5	8	1864	3.921	NA	663	1
"1143"	"27009003"	"M"	"D"	1953	2000	47	1817	4.5	9	1846	4.992	NA	687	1
"1144"	"27009003"	"M"	"D"	1953	1998	45	1782	3.5	8	1844	4.382	NA	684	1
"1145"	"27009003"	"M"	"D"	1953	2003	50	1639	1.5	6	1814	2.765	NA	613	1
"1146"	"27009003"	"M"	"D"	1953	2002	49	1889	3	5	1845	2.643	NA	497	1
"1147"	"27009003"	"M"	"D"	1953	2001	48	1800	3.5	7	1836	3.933	NA	694	1
"1148"	"27009003"	"M"	"D"	1953	2004	51	1926	4	6	1836	3.107	NA	664	1
"1149"	"27009003"	"M"	"D"	1953	1995	42	1685	2.5	8	1833	4.518	NA	698	1
"1150"	"27009003"	"M"	"D"	1953	1994	41	1716	3	8	1879	NA	NA	597	0
"1151"	"27009003"	"M"	"D"	1953	1999	46	1908	4	7	1857	3.446	NA	693	1
"1152"	"27009003"	"M"	"D"	1953	2006	53	1507	0.5	5	1786	2.018	NA	656	1
"1153"	"27009003"	"M"	"D"	1953	1996	43	1898	4.5	9	1851	3.728	NA	715	1
"1154"	"27190004"	"M"	"D"	1954	1992	38	0	-1	0	1176	NA	"Active"	0	0
"1155"	"27369006"	"M"	"D"	1954	1992	38	1487	1.5	4	1421	NA	NA	201	0
"1156"	"27369006"	"M"	"D"	1954	2000	46	0	1	1	1669	0.514	NA	678	1
"1157"	"27369006"	"M"	"D"	1954	1995	41	0	0	1	1493	0.35	NA	770	0
"1158"	"27369006"	"M"	"D"	1954	2002	48	1513	3	6	1624	4.015	NA	92	0
"1159"	"27369006"	"M"	"D"	1954	2001	47	1608	3	5	1653	3.338	NA	116	0
"1160"	"27369006"	"M"	"D"	1954	1999	45	0	2	3	1652	1.225	NA	672	0
"1161"	"27369006"	"M"	"D"	1954	2000	46	1700	4.5	8	1676	4.215	NA	650	0
"1162"	"27369006"	"M"	"D"	1954	1994	40	1521	5.5	9	1487	NA	NA	672	1
"1163"	"27369006"	"M"	"D"	1954	1993	39	1650	4	6	1471	NA	NA	378	0
"1164"	"27369006"	"M"	"D"	1954	1993	39	1345	1	2	1414	NA	NA	421	1
"1165"	"27369006"	"M"	"D"	1954	2001	47	1735	4	7	1690	3.474	NA	670	1
"1166"	"27369006"	"M"	"D"	1954	2001	47	1574	3	7	1663	3.994	NA	352	0
"1167"	"27369006"	"M"	"D"	1954	1995	41	1544	5	9	1506	4.308	NA	690	1
"1168"	"27369006"	"M"	"D"	1954	2003	49	0	3	4	1663	1.742	NA	673	1
"1169"	"27369006"	"M"	"D"	1954	1997	43	1713	3.5	7	1585	2.432	NA	355	1
"1170"	"27369006"	"M"	"D"	1954	1995	41	1583	3.5	9	1518	2.594	NA	542	0
"1171"	"27369006"	"M"	"D"	1954	1997	43	1787	6.5	9	1647	4.165	NA	679	0
"1172"	"27369006"	"M"	"D"	1954	1992	38	1392	0.5	1	1407	NA	NA	404	0
"1173"	"27369006"	"M"	"D"	1954	1998	44	1625	4.5	8	1641	4.73	NA	659	1
"1174"	"27369006"	"M"	"D"	1954	1996	42	1455	3	7	1500	3.6	NA	686	1
"1175"	"27369006"	"M"	"D"	1954	2002	48	1653	3.5	8	1653	3.503	NA	694	1
"1176"	"27369006"	"M"	"D"	1954	1999	45	1593	3	9	1627	3.552	NA	703	1
"1177"	"27369006"	"M"	"D"	1954	2004	50	0	0	1	1634	0.867	NA	652	1
"1178"	"27369006"	"M"	"D"	1954	1996	42	1783	4	6	1554	2.255	NA	416	0
"1179"	"27369006"	"M"	"D"	1954	2004	50	0	0.5	2	1635	0.479	NA	707	0
"1180"	"27384004"	"M"	"D"	1954	1993	39	2070	1	1	1831	NA	NA	582	0
"1181"	"27384004"	"M"	"D"	1954	1994	40	1539	0.5	8	1754	NA	NA	683	1
"1182"	"27384004"	"M"	"D"	1954	1993	39	1870	4.5	10	1822	NA	NA	1500	1
"1183"	"27384004"	"M"	"D"	1954	2003	49	1663	3.5	9	1722	4.488	NA	3877	1
"1184"	"27384004"	"M"	"D"	1954	1997	43	1773	6	9	1751	5.677	NA	4064	3
"1185"	"27384004"	"M"	"D"	1954	2004	50	1679	2	5	1714	2.291	NA	4031	1
"1186"	"27384004"	"M"	"D"	1954	2000	46	1922	4.5	7	1787	3.253	NA	380	0
"1187"	"27384004"	"M"	"D"	1954	2006	52	1571	3	5	1695	3.779	NA	3938	1
"1188"	"27384004"	"M"	"D"	1954	1992	38	0	0	0	1803	NA	NA	0	0
"1189"	"27384004"	"M"	"D"	1954	1993	39	1770	3.5	6	1820	NA	NA	3737	0
"1190"	"27384004"	"M"	"D"	1954	1994	40	1482	0	1	1743	NA	NA	32	0
"1191"	"27384004"	"M"	"D"	1954	1999	45	1658	3	9	1742	4.348	NA	4130	1
"1192"	"27384004"	"M"	"D"	1954	2002	48	1718	3	8	1746	3.392	NA	3909	1
"1193"	"27384004"	"M"	"D"	1954	2005	51	1724	3	6	1716	2.915	NA	3810	1
"1194"	"27384004"	"M"	"D"	1954	2001	47	1651	2	7	1756	3.237	NA	3919	1
"1195"	"27384004"	"M"	"D"	1954	2000	46	1795	4	7	1755	3.497	NA	3935	1
"1196"	"27384004"	"M"	"D"	1954	1998	44	1873	3	5	1774	2.183	NA	4033	1
"1197"	"27735008"	"M"	"D"	1955	1997	42	2007	6.5	10	2091	7.64	NA	2116	1
"1198"	"27735008"	"M"	"D"	1955	1996	41	2236	6.5	7	2114	6.02	NA	56	0
"1199"	"27735008"	"M"	"D"	1955	1992	37	0	2	2	2030	1.198	NA	695	0
"1200"	"27735008"	"M"	"D"	1955	1998	43	2201	9	11	2113	7.854	NA	3370	1
"1201"	"27735008"	"M"	"D"	1955	1994	39	2079	6	9	2058	NA	NA	1214	1
"1202"	"27735008"	"M"	"D"	1955	1993	38	2095	4	8	2052	3.431	NA	8224	0
"1203"	"27735008"	"M"	"D"	1955	1992	37	1828	2.5	5	2011	NA	NA	480	0
"1204"	"27735008"	"M"	"D"	1955	1996	41	2366	10.5	11	2104	8.525	NA	2482	1
"1205"	"27735008"	"M"	"D"	1955	2001	46	1977	4	7	2051	4.501	NA	1362	1
"1206"	"27735008"	"M"	"D"	1955	1995	40	2087	8	11	2065	7.678	NA	2038	1
"1207"	"27735008"	"M"	"D"	1955	1993	38	2080	7.5	9	2041	NA	NA	683	1
"1208"	"27735008"	"M"	"D"	1955	1999	44	1870	3.5	8	2069	5.6	NA	3137	1
"1209"	"27735008"	"M"	"D"	1955	2005	50	2054	7	8	2049	6.96	NA	3312	1
"1210"	"27735008"	"M"	"D"	1955	2003	48	2029	6.5	9	2036	6.588	NA	3588	1
"1211"	"27735008"	"M"	"D"	1955	2002	47	1981	6.5	9	2038	7.137	NA	3641	1
"1212"	"27735008"	"M"	"D"	1955	2006	51	2071	7	8	2052	6.88	NA	3413	1
"1213"	"27735008"	"M"	"D"	1955	2004	49	2127	8	9	2048	7.425	NA	3449	1
"1214"	"27735008"	"M"	"D"	1955	2000	45	2021	6.5	8	2062	6.816	NA	3351	1
"1215"	"27802004"	"M"	"D"	1956	1996	40	0	2	3	1534	2.009	"Active"	666	1
"1216"	"27802004"	"M"	"D"	1956	1997	41	0	2	3	1513	2.226	"Active"	678	1
"1217"	"27802004"	"M"	"D"	1956	1995	39	1414	4	7	1502	NA	"Active"	705	0
"1218"	"27802004"	"M"	"D"	1956	1997	41	0	1	2	1512	1.016	"Active"	681	0
"1219"	"27802004"	"M"	"D"	1956	1998	42	0	3	4	1508	3.128	"Active"	4314	1
"1220"	"27802004"	"M"	"D"	1956	2002	46	0	1	2	1388	1.405	"Active"	3700	1
"1221"	"27802004"	"M"	"D"	1956	1995	39	0	1	1	1535	0.749	"Active"	647	0
"1222"	"27802004"	"M"	"D"	1956	1999	43	0	2	4	1510	1.948	"Active"	3977	1
"1223"	"27802004"	"M"	"D"	1956	1996	40	0	0	1	1521	0.261	"Active"	625	0
"1224"	"27802004"	"M"	"D"	1956	2001	45	1026	0.5	5	1403	2.833	"Active"	3744	1
"1225"	"27802004"	"M"	"D"	1956	2000	44	0	0	1	1478	0.827	"Active"	3800	1
"1226"	"27842013"	"M"	"D"	1956	2000	44	0	0.5	1	1021	0.109	"Active"	2654	1
"1227"	"27842013"	"M"	"D"	1956	2001	45	0	-1	0	1171	NA	"Active"	0	1
"1228"	"27842013"	"M"	"D"	1956	1999	43	926	2	11	993	NA	"Active"	3096	0
"1229"	"27961006"	"M"	"D"	1956	1996	40	0	2.5	4	1258	0.644	NA	12476	2
"1230"	"27961006"	"M"	"D"	1956	2005	49	1500	3.5	7	1438	2.744	NA	12182	1
"1231"	"27961006"	"M"	"D"	1956	2004	48	0	2.5	4	1415	1.462	NA	12584	2
"1232"	"27961006"	"M"	"D"	1956	1997	41	0	0.5	2	1262	0.41	NA	12367	1
"1233"	"27961006"	"M"	"D"	1956	1999	43	0	1	2	1265	0.928	NA	12553	2
"1234"	"27961006"	"M"	"D"	1956	1994	38	1273	1	3	1180	NA	NA	0	1
"1235"	"27961006"	"M"	"D"	1956	2002	46	1433	3.5	7	1379	2.84	NA	148	1
"1236"	"27961006"	"M"	"D"	1956	2001	45	0	0.5	1	1358	0.067	NA	0	1
"1237"	"27961006"	"M"	"D"	1956	2000	44	0	1	1	1340	0.065	NA	12111	0
"1238"	"27961006"	"M"	"D"	1956	2000	44	1475	2.5	9	1301	1.287	NA	90	1
"1239"	"27961006"	"M"	"D"	1956	1993	37	1397	1	2	1164	NA	NA	12036	1
"1240"	"27961006"	"M"	"D"	1956	1992	36	1137	2.5	8	1137	NA	NA	NA	0
"1241"	"28062004"	"M"	"D"	1956	2002	46	1716	5.5	9	1716	NA	"Active"	602	0
"1242"	"28189001"	"M"	"D"	1957	1998	41	1538	3	7	1725	4.455	NA	98	0
"1243"	"28189001"	"M"	"D"	1957	2003	46	1571	2	8	1663	3.058	NA	40	1
"1244"	"28189001"	"M"	"D"	1957	2005	48	1573	4.5	9	1620	5.287	NA	695	0
"1245"	"28189001"	"M"	"D"	1957	1997	40	1712	5	14	1717	5.17	NA	112	0
"1246"	"28189001"	"M"	"D"	1957	2005	48	0	1	2	1615	1.144	NA	18	0
"1247"	"28189001"	"M"	"D"	1957	2005	48	1589	3	6	1610	3.164	NA	72	0
"1248"	"28189001"	"M"	"D"	1957	2006	49	1555	4.5	12	1592	5.248	NA	84	1
"1249"	"28189001"	"M"	"D"	1957	2005	48	1469	3.5	12	1640	6.592	NA	84	0
"1250"	"28189001"	"M"	"D"	1957	1995	38	1803	7.5	14	1739	5.57	NA	112	0
"1251"	"28189001"	"M"	"D"	1957	1995	38	0	3	4	1751	2.587	NA	71	0
"1252"	"28189001"	"M"	"D"	1957	2005	48	1570	2	6	1709	3.402	NA	144	1
"1253"	"28189001"	"M"	"D"	1957	1995	38	1571	3	6	1693	4.207	NA	193	1
"1254"	"28189001"	"M"	"D"	1957	1994	37	1696	1.5	3	1729	NA	NA	47	0
"1255"	"28189001"	"M"	"D"	1957	1994	37	1616	2	7	1703	NA	NA	690	0
"1256"	"28189001"	"M"	"D"	1957	1994	37	1810	3.5	6	1725	NA	NA	89	0
"1257"	"28189001"	"M"	"D"	1957	2006	49	0	0.5	2	1554	1.147	NA	26	0
"1258"	"28189001"	"M"	"D"	1957	2006	49	1531	3.5	7	1577	4.019	NA	686	0
"1259"	"28189001"	"M"	"D"	1957	1998	41	1684	3.5	6	1761	3.988	NA	2227	0
"1260"	"28189001"	"M"	"D"	1957	2002	45	1854	3	5	1690	1.823	NA	35	0
"1261"	"28189001"	"M"	"D"	1957	2004	47	1900	4.5	6	1746	3.341	NA	54	0
"1262"	"28189001"	"M"	"D"	1957	1994	37	1702	5.5	12	1733	NA	NA	84	0
"1263"	"28189001"	"M"	"D"	1957	1997	40	1659	4	9	1721	4.991	NA	702	1
"1264"	"28189001"	"M"	"D"	1957	1999	42	1607	3.5	7	1674	4.152	NA	84	0
"1265"	"28189001"	"M"	"D"	1957	1997	40	0	0	1	1707	0.302	NA	25	0
"1266"	"28189001"	"M"	"D"	1957	1997	40	1876	4.5	7	1746	3.047	NA	98	0
"1267"	"28189001"	"M"	"D"	1957	1995	38	1713	4	7	1697	3.841	NA	710	0
"1268"	"28189001"	"M"	"D"	1957	2002	45	1697	3.5	10	1656	2.792	NA	60	0
"1269"	"28189001"	"M"	"D"	1957	2002	45	1691	5	9	1638	4.122	NA	698	0
"1270"	"28189001"	"M"	"D"	1957	2003	46	1754	3	6	1683	2.265	NA	702	0
"1271"	"28189001"	"M"	"D"	1957	2003	46	1974	7	8	1720	5.55	NA	72	0
"1272"	"28189001"	"M"	"D"	1957	2004	47	1665	4	6	1709	4.4	NA	326	1
"1273"	"28189001"	"M"	"D"	1957	2004	47	1825	5.5	10	1741	4.134	NA	60	0
"1274"	"28189001"	"M"	"D"	1957	2004	47	1677	3	8	1724	3.684	NA	696	0
"1275"	"28189001"	"M"	"D"	1957	2004	47	0	1	2	1715	1.308	NA	14	0
"1276"	"28189001"	"M"	"D"	1957	1996	39	1881	4.5	7	1745	3.08	NA	112	0
"1277"	"28189001"	"M"	"D"	1957	2002	45	1526	2.5	6	1615	3.32	NA	234	1
"1278"	"28189001"	"M"	"D"	1957	2001	44	1706	4.5	8	1665	4.033	NA	856	0
"1279"	"28189001"	"M"	"D"	1957	2001	44	0	0	1	1638	0.801	NA	15	0
"1280"	"28189001"	"M"	"D"	1957	1998	41	1879	3	6	1774	1.949	NA	144	1
"1281"	"28189001"	"M"	"D"	1957	1996	39	1634	2.5	6	1713	3.139	NA	200	1
